pid,day,session,trial,condition,cond_name,match,response,rt,acc
18,2,1,68,1,name,1,1,1152,1
18,2,1,69,1,name,1,1,927,1
18,2,1,70,1,name,2,2,870,1
18,2,1,71,2,tie,1,1,1323,1
18,2,1,72,2,tie,2,2,843,1
18,2,1,73,2,tie,1,1,1280.999999999971,1
18,2,1,74,2,tie,2,2,1520,1
18,2,1,75,2,tie,2,2,935,1
18,2,1,76,2,tie,1,2,1041,0
18,2,1,77,2,tie,1,1,906,1
18,2,1,78,2,tie,2,2,1135,1
18,2,1,79,2,tie,1,1,1273,1
18,2,1,80,2,tie,2,2,947,1
18,2,2,1,4,none,1,1,2202,1
18,2,2,2,4,none,2,2,1264,1
18,2,2,3,4,none,2,2,1161,1
18,2,2,4,4,none,1,1,974,1
18,2,2,5,4,none,1,1,966,1
18,2,2,6,4,none,1,1,1225,1
18,2,2,7,4,none,2,2,1563,1
18,2,2,8,4,none,2,2,1434,1
18,2,2,9,4,none,1,1,843,1
18,2,2,10,4,none,2,2,1171,1
18,2,2,11,3,both,1,1,908,1
18,2,2,12,3,both,2,2,1416,1
18,2,2,13,3,both,2,2,1235,1
18,2,2,14,3,both,1,1,1108,1
18,2,2,15,3,both,2,1,1249.9999999999927,0
18,2,2,16,3,both,1,1,988,1
18,2,2,17,3,both,2,2,1146,1
18,2,2,18,3,both,1,1,1114,1
18,2,2,19,3,both,2,2,1191,1
18,2,2,20,3,both,1,1,1269,1
18,2,2,21,4,none,1,1,871,1
18,2,2,22,4,none,2,2,1243,1
18,2,2,23,4,none,1,1,1041,1
18,2,2,24,4,none,1,1,888,1
18,2,2,25,4,none,2,2,1321,1
18,2,2,26,4,none,2,2,986.9999999999854,1
18,2,2,27,4,none,2,1,1041.9999999999854,0
18,2,2,28,4,none,1,1,776,1
18,2,2,29,4,none,2,2,2012,1
18,2,2,30,4,none,1,1,903,1
18,2,2,31,3,both,2,2,1237,1
18,2,2,32,3,both,2,2,1190,1
18,2,2,33,3,both,1,2,1035.9999999999854,0
18,2,2,34,3,both,2,1,1137.9999999999854,0
18,2,2,35,3,both,1,1,1514,1
18,2,2,36,3,both,2,2,1208.9999999999854,1
18,2,2,37,3,both,1,1,835,1
18,2,2,38,3,both,1,1,1735,1
18,2,2,39,3,both,1,2,1995,0
18,2,2,40,3,both,2,2,1220,1
18,2,2,41,1,name,1,2,1807,0
18,2,2,42,1,name,1,1,1382,1
18,2,2,43,1,name,2,2,2113,1
18,2,2,44,1,name,2,2,1512,1
18,2,2,45,1,name,2,2,1003,1
18,2,2,46,1,name,1,1,1055,1
18,2,2,47,1,name,1,2,2215,0
18,2,2,48,1,name,2,1,2115,0
18,2,2,49,1,name,1,1,992.0000000000146,1
18,2,2,50,1,name,2,1,1188.999999999971,0
18,2,2,51,2,tie,1,1,1566,1
18,2,2,52,2,tie,2,1,1457,0
18,2,2,53,2,tie,2,1,1415,0
18,2,2,54,2,tie,2,1,928,0
18,2,2,55,2,tie,1,1,1016,1
18,2,2,56,2,tie,2,2,1714,1
18,2,2,57,2,tie,2,2,1064,1
18,2,2,58,2,tie,1,1,1067,1
18,2,2,59,2,tie,1,1,1061,1
18,2,2,60,2,tie,1,1,831,1
18,2,2,61,1,name,1,1,1570.999999999971,1
18,2,2,62,1,name,2,1,1585.999999999971,0
18,2,2,63,1,name,2,2,928,1
18,2,2,64,1,name,1,1,755,1
18,2,2,65,1,name,1,1,1283,1
18,2,2,66,1,name,2,2,1546,1
18,2,2,67,1,name,1,2,1477,0
18,2,2,68,1,name,2,2,1033.999999999971,1
18,2,2,69,1,name,1,1,1041,1
18,2,2,70,1,name,2,2,2016,1
18,2,2,71,2,tie,2,2,1807,1
18,2,2,72,2,tie,1,1,957,1
18,2,2,73,2,tie,1,1,1072,1
18,2,2,74,2,tie,2,2,1275,1
18,2,2,75,2,tie,2,2,1278,1
18,2,2,76,2,tie,2,2,1222.999999999971,1
18,2,2,77,2,tie,1,1,924,1
18,2,2,78,2,tie,1,1,1924,1
18,2,2,79,2,tie,2,2,781,1
18,2,2,80,2,tie,1,1,1496.999999999971,1
18,3,1,1,4,none,1,1,1489,1
18,3,1,2,4,none,2,2,1561,1
18,3,1,3,4,none,2,2,1247,1
18,3,1,4,4,none,1,1,836.9999999999982,1
18,3,1,5,4,none,1,2,1725,0
18,3,1,6,4,none,1,1,936,1
18,3,1,7,4,none,2,2,1317.9999999999964,1
18,3,1,8,4,none,1,1,1286,1
18,3,1,9,4,none,2,2,1023,1
18,3,1,10,4,none,2,2,1297,1
18,3,1,11,3,both,1,1,949,1
18,3,1,12,3,both,1,1,1419,1
18,3,1,13,3,both,2,2,986,1
18,3,1,14,3,both,2,2,1211,1
18,3,1,15,3,both,2,2,1577.9999999999927,1
18,3,1,16,3,both,1,1,1127.9999999999927,1
18,3,1,17,3,both,2,1,1970,0
18,3,1,18,3,both,1,1,1083,1
18,3,1,19,3,both,1,1,1650,1
18,3,1,20,3,both,2,2,962,1
18,3,1,21,4,none,2,1,829,0
18,3,1,22,4,none,2,2,1329,1
18,3,1,23,4,none,1,1,1288,1
18,3,1,24,4,none,1,1,857,1
18,3,1,25,4,none,2,2,1232.9999999999927,1
18,3,1,26,4,none,1,1,1614,1
18,3,1,27,4,none,2,2,1528.9999999999854,1
18,3,1,28,4,none,2,1,1330,0
18,3,1,29,4,none,1,1,921,1
18,3,1,30,4,none,1,1,1009,1
18,3,1,31,3,both,1,1,847,1
18,3,1,32,3,both,2,2,854,1
18,3,1,33,3,both,1,2,1388,0
18,3,1,34,3,both,2,2,992,1
18,3,1,35,3,both,1,1,803,1
18,3,1,36,3,both,2,2,986,1
18,3,1,37,3,both,1,1,1570,1
18,3,1,38,3,both,2,2,1140,1
18,3,1,39,3,both,2,2,1170,1
18,3,1,40,3,both,1,1,1441,1
18,3,1,41,2,tie,2,2,2128.9999999999854,1
18,3,1,42,2,tie,1,1,720,1
18,3,1,43,2,tie,2,2,1127,1
18,3,1,44,2,tie,2,2,1260,1
18,3,1,45,2,tie,2,2,1848,1
18,3,1,46,2,tie,1,1,1423,1
18,3,1,47,2,tie,1,2,1573,0
18,3,1,48,2,tie,2,1,1944,0
18,3,1,49,2,tie,1,1,1400,1
18,3,1,50,2,tie,1,1,972.9999999999854,1
18,3,1,51,1,name,2,2,1285,1
18,3,1,52,1,name,1,1,1727,1
18,3,1,53,1,name,2,2,857,1
18,3,1,54,1,name,1,1,1559,1
18,3,1,55,1,name,1,1,878,1
18,3,1,56,1,name,2,2,1445,1
18,3,1,57,1,name,1,1,961,1
18,3,1,58,1,name,1,1,1272.999999999971,1
18,3,1,59,1,name,2,2,1354.999999999971,1
18,3,1,60,1,name,2,2,1317,1
18,3,1,61,2,tie,2,2,1157,1
18,3,1,62,2,tie,1,1,1294,1
18,3,1,63,2,tie,1,2,725,0
18,3,1,64,2,tie,2,2,1021,1
18,3,1,65,2,tie,2,1,930,0
18,3,1,66,2,tie,2,2,1151,1
18,3,1,67,2,tie,1,1,1154,1
18,3,1,68,2,tie,2,2,849,1
18,3,1,69,2,tie,1,1,1020.9999999999709,1
18,3,1,70,2,tie,1,1,1108,1
18,3,1,71,1,name,1,1,756,1
18,3,1,72,1,name,1,1,1196,1
18,3,1,73,1,name,2,2,1052,1
18,3,1,74,1,name,1,1,1494,1
18,3,1,75,1,name,2,2,1183,1
18,3,1,76,1,name,1,1,1321,1
18,3,1,77,1,name,1,1,1006,1
18,3,1,78,1,name,2,2,1061,1
18,3,1,79,1,name,2,1,1418,0
18,3,1,80,1,name,2,2,1508,1
18,3,2,1,3,both,2,2,1235,1
18,3,2,2,3,both,1,1,1614.9999999999995,1
18,3,2,3,3,both,2,2,1195,1
18,3,2,4,3,both,2,1,1084,0
18,3,2,5,3,both,2,1,1354.9999999999982,0
18,3,2,6,3,both,1,1,1630,1
18,3,2,7,3,both,1,2,1309,0
18,3,2,8,3,both,1,1,1255,1
18,3,2,9,3,both,2,2,1455.9999999999964,1
18,3,2,10,3,both,1,1,1958,1
18,3,2,11,4,none,1,1,765,1
18,3,2,12,4,none,1,1,1429,1
18,3,2,13,4,none,1,1,944,1
18,3,2,14,4,none,1,1,694,1
18,3,2,15,4,none,2,2,1096,1
18,3,2,16,4,none,2,2,1093.9999999999927,1
18,3,2,17,4,none,2,2,2003,1
18,3,2,18,4,none,1,1,1236,1
18,3,2,19,4,none,2,2,982,1
18,3,2,20,4,none,2,2,1393,1
18,3,2,21,1,name,1,1,1009,1
18,3,2,22,1,name,2,2,1949,1
18,3,2,23,1,name,2,2,1486,1
18,3,2,24,1,name,1,1,943,1
18,3,2,25,1,name,1,1,812,1
18,3,2,26,1,name,2,2,1384,1
18,3,2,27,1,name,1,1,1335,1
18,3,2,28,1,name,1,2,1321,0
18,3,2,29,1,name,2,2,1021,1
18,3,2,30,1,name,2,2,1233,1
18,3,2,31,2,tie,2,2,1127,1
18,3,2,32,2,tie,2,2,1000,1
18,3,2,33,2,tie,1,1,1510,1
18,3,2,34,2,tie,2,2,1239,1
18,3,2,35,2,tie,1,1,1066,1
18,3,2,36,2,tie,1,1,1677,1
18,3,2,37,2,tie,1,1,921,1
18,3,2,38,2,tie,2,2,1234,1
18,3,2,39,2,tie,2,2,1241.9999999999854,1
18,3,2,40,2,tie,1,1,1364,1
18,3,2,41,1,name,2,2,785.9999999999854,1
18,3,2,42,1,name,1,1,1086,1
18,3,2,43,1,name,2,2,1060,1
18,3,2,44,1,name,2,2,1268,1
18,3,2,45,1,name,2,2,1462,1
18,3,2,46,1,name,1,1,1361,1
18,3,2,47,1,name,1,2,1439,0
18,3,2,48,1,name,2,2,1078,1
18,3,2,49,1,name,1,1,857,1
18,3,2,50,1,name,1,1,1328,1
18,3,2,51,2,tie,2,2,816,1
18,3,2,52,2,tie,2,2,1035,1
18,3,2,53,2,tie,2,2,1291,1
18,3,2,54,2,tie,1,1,981,1
18,3,2,55,2,tie,1,1,734,1
18,3,2,56,2,tie,1,1,1121,1
18,3,2,57,2,tie,2,2,2022,1
18,3,2,58,2,tie,2,2,1047,1
18,3,2,59,2,tie,1,1,1105,1
18,3,2,60,2,tie,1,1,1112,1
18,3,2,61,3,both,1,1,1282,1
18,3,2,62,3,both,1,1,1128,1
18,3,2,63,3,both,1,1,860,1
18,3,2,64,3,both,2,2,1074,1
18,3,2,65,3,both,1,1,990,1
18,3,2,66,3,both,2,2,1337.999999999971,1
18,3,2,67,3,both,2,2,750,1
18,3,2,68,3,both,2,2,1270,1
18,3,2,69,3,both,1,1,970,1
18,3,2,70,3,both,2,2,1337,1
18,3,2,71,4,none,1,1,1070,1
18,3,2,72,4,none,1,1,1233,1
18,3,2,73,4,none,1,1,842,1
18,3,2,74,4,none,2,1,1394,0
18,3,2,75,4,none,1,1,970,1
18,3,2,76,4,none,2,2,802,1
18,3,2,77,4,none,2,2,1166,1
18,3,2,78,4,none,2,2,805,1
18,3,2,79,4,none,1,1,904,1
18,3,2,80,4,none,2,2,1165,1
18,4,1,1,4,none,1,1,1591,1
18,4,1,2,4,none,1,1,770,1
18,4,1,3,4,none,1,1,1351.9999999999854,1
18,4,1,4,4,none,2,1,1143,0
18,4,1,5,4,none,2,2,1107,1
18,4,1,6,4,none,2,2,982,1
18,4,1,7,4,none,1,1,955,1
18,4,1,8,4,none,2,2,1180,1
18,4,1,9,4,none,1,1,874,1
18,4,1,10,4,none,2,2,790.0000000000146,1
18,4,1,11,1,name,1,1,930,1
18,4,1,12,1,name,2,2,1466,1
18,4,1,13,1,name,1,1,1495,1
18,4,1,14,1,name,1,1,948,1
18,4,1,15,1,name,2,2,1034,1
18,4,1,16,1,name,1,2,1591,0
18,4,1,17,1,name,2,2,1549,1
18,4,1,18,1,name,2,2,1218.999999999971,1
18,4,1,19,1,name,1,1,1815,1
18,4,1,20,1,name,2,2,1277,1
18,4,1,21,3,both,1,1,1017.9999999999709,1
18,4,1,22,3,both,2,2,897,1
18,4,1,23,3,both,1,1,1407,1
18,4,1,24,3,both,2,2,989,1
18,4,1,25,3,both,1,1,874,1
18,4,1,26,3,both,2,2,989,1
18,4,1,27,3,both,2,2,1190,1
18,4,1,28,3,both,2,2,1450,1
18,4,1,29,3,both,1,1,1039,1
18,4,1,30,3,both,1,1,1160,1
18,4,1,31,2,tie,2,2,918,1
18,4,1,32,2,tie,1,1,1146,1
18,4,1,33,2,tie,1,1,1422,1
18,4,1,34,2,tie,1,1,1355,1
18,4,1,35,2,tie,1,1,2298,1
18,4,1,36,2,tie,2,2,1272,1
18,4,1,37,2,tie,2,2,1567,1
18,4,1,38,2,tie,1,1,1075,1
18,4,1,39,2,tie,2,2,1103,1
18,4,1,40,2,tie,2,2,1173,1
18,4,1,41,4,none,2,2,1472,1
18,4,1,42,4,none,1,1,1198.999999999971,1
18,4,1,43,4,none,1,1,883,1
18,4,1,44,4,none,2,2,869,1
18,4,1,45,4,none,1,1,1411.999999999971,1
18,4,1,46,4,none,2,2,1689,1
18,4,1,47,4,none,2,2,1049,1
18,4,1,48,4,none,2,1,979,0
18,4,1,49,4,none,1,2,1802,0
18,4,1,50,4,none,1,1,1608,1
18,4,1,51,2,tie,1,1,1228,1
18,4,1,52,2,tie,1,1,1104,1
18,4,1,53,2,tie,1,2,1663,0
18,4,1,54,2,tie,2,2,1348.999999999971,1
18,4,1,55,2,tie,2,2,1124,1
18,4,1,56,2,tie,2,2,974,1
18,4,1,57,2,tie,2,2,823,1
18,4,1,58,2,tie,1,1,976.9999999999709,1
18,4,1,59,2,tie,2,2,1473.999999999971,1
18,4,1,60,2,tie,1,1,918,1
18,4,1,61,3,both,1,1,1297.9999999999418,1
18,4,1,62,3,both,1,1,931,1
18,4,1,63,3,both,1,1,1366,1
18,4,1,64,3,both,2,2,849,1
18,4,1,65,3,both,2,2,1029,1
18,4,1,66,3,both,2,2,1318,1
18,4,1,67,3,both,2,2,888,1
18,4,1,68,3,both,1,2,1496,0
18,4,1,69,3,both,2,2,793,1
18,4,1,70,3,both,1,2,1479,0
18,4,1,71,1,name,2,2,801,1
18,4,1,72,1,name,2,2,1010,1
18,4,1,73,1,name,1,2,1285,0
18,4,1,74,1,name,1,1,1233,1
18,4,1,75,1,name,2,2,781,1
18,4,1,76,1,name,1,2,1327,0
18,4,1,77,1,name,1,2,1547,0
18,4,1,78,1,name,1,1,860,1
18,4,1,79,1,name,2,2,855.9999999999418,1
18,4,1,80,1,name,2,2,1067,1
18,4,2,1,4,none,2,2,2399,1
18,4,2,2,4,none,2,2,1567.9999999999995,1
18,4,2,3,4,none,1,1,1094,1
18,4,2,4,4,none,1,1,1135,1
18,4,2,5,4,none,2,2,976,1
18,4,2,6,4,none,2,2,997,1
18,4,2,7,4,none,1,1,911,1
18,4,2,8,4,none,1,1,1170,1
18,4,2,9,4,none,2,2,1224,1
18,4,2,10,4,none,1,1,781,1
18,4,2,11,2,tie,1,1,807,1
18,4,2,12,2,tie,1,2,1540,0
18,4,2,13,2,tie,2,2,1164,1
18,4,2,14,2,tie,1,1,1873,1
18,4,2,15,2,tie,2,2,856,1
18,4,2,16,2,tie,1,1,907,1
18,4,2,17,2,tie,2,2,932,1
18,4,2,18,2,tie,2,2,1029,1
18,4,2,19,2,tie,2,2,1379,1
18,4,2,20,2,tie,1,2,1644,0
18,4,2,21,3,both,2,2,813.9999999999927,1
18,4,2,22,3,both,1,1,893,1
18,4,2,23,3,both,1,1,1171.9999999999927,1
18,4,2,24,3,both,2,2,1458,1
18,4,2,25,3,both,1,1,954,1
18,4,2,26,3,both,2,2,643,1
18,4,2,27,3,both,1,1,830,1
18,4,2,28,3,both,2,2,1180,1
18,4,2,29,3,both,1,2,1602,0
18,4,2,30,3,both,2,2,1413,1
18,4,2,31,1,name,2,1,1566,0
18,4,2,32,1,name,2,2,1294,1
18,4,2,33,1,name,1,1,1401,1
18,4,2,34,1,name,2,2,865,1
18,4,2,35,1,name,1,1,1099,1
18,4,2,36,1,name,1,2,1312.9999999999854,0
18,4,2,37,1,name,1,2,1450,0
18,4,2,38,1,name,2,2,1281,1
18,4,2,39,1,name,1,1,1903,1
18,4,2,40,1,name,2,2,1069,1
18,4,2,41,4,none,1,1,1241,1
18,4,2,42,4,none,1,1,739,1
18,4,2,43,4,none,1,1,939,1
18,4,2,44,4,none,1,1,1506,1
18,4,2,45,4,none,2,2,972,1
18,4,2,46,4,none,2,1,940,0
18,4,2,47,4,none,2,2,1339,1
18,4,2,48,4,none,2,2,1262.9999999999854,1
18,4,2,49,4,none,1,1,1102.9999999999854,1
18,4,2,50,4,none,2,2,884,1
18,4,2,51,3,both,2,2,995,1
18,4,2,52,3,both,1,1,1178,1
18,4,2,53,3,both,2,2,1162.999999999971,1
18,4,2,54,3,both,1,2,1372,0
18,4,2,55,3,both,2,2,822,1
18,4,2,56,3,both,1,1,1241,1
18,4,2,57,3,both,2,2,1215,1
18,4,2,58,3,both,1,1,1513,1
18,4,2,59,3,both,2,2,974,1
18,4,2,60,3,both,1,1,1079,1
18,4,2,61,2,tie,2,2,926,1
18,4,2,62,2,tie,1,1,1274,1
18,4,2,63,2,tie,2,2,910,1
18,4,2,64,2,tie,2,2,1425,1
18,4,2,65,2,tie,1,1,1435,1
18,4,2,66,2,tie,2,2,1233.999999999971,1
18,4,2,67,2,tie,1,2,1161.999999999971,0
18,4,2,68,2,tie,1,1,909,1
18,4,2,69,2,tie,1,2,776,0
18,4,2,70,2,tie,2,2,1112,1
18,4,2,71,1,name,1,2,1386,0
18,4,2,72,1,name,1,1,863,1
18,4,2,73,1,name,2,2,1385,1
18,4,2,74,1,name,2,2,877.9999999999709,1
18,4,2,75,1,name,1,2,1021,0
18,4,2,76,1,name,2,2,1004.9999999999709,1
18,4,2,77,1,name,1,1,1705,1
18,4,2,78,1,name,2,2,1266,1
18,4,2,79,1,name,2,2,887,1
18,4,2,80,1,name,1,1,1465,1
18,5,1,1,2,tie,1,1,1525,1
18,5,1,2,2,tie,2,2,1046,1
18,5,1,3,2,tie,1,1,1638,1
18,5,1,4,2,tie,2,2,1007,1
18,5,1,5,2,tie,2,2,930,1
18,5,1,6,2,tie,1,1,1087.9999999999982,1
18,5,1,7,2,tie,2,2,823,1
18,5,1,8,2,tie,2,2,1030,1
18,5,1,9,2,tie,1,1,1032,1
18,5,1,10,2,tie,1,2,1379,0
18,5,1,11,3,both,1,1,1500,1
18,5,1,12,3,both,2,1,1089,0
18,5,1,13,3,both,2,2,1184.0000000000036,1
18,5,1,14,3,both,1,1,1179,1
18,5,1,15,3,both,2,2,1173,1
18,5,1,16,3,both,1,1,958,1
18,5,1,17,3,both,2,2,750,1
18,5,1,18,3,both,2,2,1001,1
18,5,1,19,3,both,1,2,1280,0
18,5,1,20,3,both,1,1,1161,1
18,5,1,21,4,none,1,1,1076,1
18,5,1,22,4,none,1,1,1368,1
18,5,1,23,4,none,2,2,1404,1
18,5,1,24,4,none,2,2,734,1
18,5,1,25,4,none,1,1,1311.0000000000073,1
18,5,1,26,4,none,1,1,833,1
18,5,1,27,4,none,2,2,963,1
18,5,1,28,4,none,1,1,970,1
18,5,1,29,4,none,2,2,1835,1
18,5,1,30,4,none,2,2,1218,1
18,5,1,31,1,name,2,2,1088,1
18,5,1,32,1,name,1,1,1442,1
18,5,1,33,1,name,1,2,1147,0
18,5,1,34,1,name,1,1,1120,1
18,5,1,35,1,name,1,1,1187,1
18,5,1,36,1,name,1,1,911,1
18,5,1,37,1,name,2,2,1006,1
18,5,1,38,1,name,2,2,1439,1
18,5,1,39,1,name,2,2,877,1
18,5,1,40,1,name,2,2,889,1
18,5,1,41,2,tie,2,1,887,0
18,5,1,42,2,tie,1,1,1038.9999999999854,1
18,5,1,43,2,tie,2,2,1158,1
18,5,1,44,2,tie,1,1,1040,1
18,5,1,45,2,tie,1,2,1279,0
18,5,1,46,2,tie,2,2,833,1
18,5,1,47,2,tie,1,2,1370,0
18,5,1,48,2,tie,1,1,946,1
18,5,1,49,2,tie,2,2,1209,1
18,5,1,50,2,tie,2,2,814,1
18,5,1,51,4,none,1,1,690,1
18,5,1,52,4,none,2,1,1473,0
18,5,1,53,4,none,1,1,962,1
18,5,1,54,4,none,2,2,947,1
18,5,1,55,4,none,2,2,1258.999999999971,1
18,5,1,56,4,none,1,2,1165,0
18,5,1,57,4,none,1,1,974,1
18,5,1,58,4,none,1,1,1151.999999999971,1
18,5,1,59,4,none,2,2,940,1
18,5,1,60,4,none,2,2,969,1
18,5,1,61,3,both,1,1,2275,1
18,5,1,62,3,both,1,1,959,1
18,5,1,63,3,both,2,2,765,1
18,5,1,64,3,both,2,2,810,1
18,5,1,65,3,both,1,1,892,1
18,5,1,66,3,both,1,2,1111.999999999971,0
18,5,1,67,3,both,2,1,1174,0
18,5,1,68,3,both,2,2,751.9999999999709,1
18,5,1,69,3,both,1,1,1430,1
18,5,1,70,3,both,2,2,1067,1
18,5,1,71,1,name,1,1,787.9999999999709,1
18,5,1,72,1,name,1,1,853,1
18,5,1,73,1,name,2,2,724,1
18,5,1,74,1,name,1,1,1282,1
18,5,1,75,1,name,2,2,772,1
18,5,1,76,1,name,2,2,837,1
18,5,1,77,1,name,1,1,1154,1
18,5,1,78,1,name,2,2,1141,1
18,5,1,79,1,name,2,2,1099,1
18,5,1,80,1,name,1,1,731,1
18,5,2,1,4,none,2,2,1096,1
18,5,2,2,4,none,1,1,1041,1
18,5,2,3,4,none,1,1,1136,1
18,5,2,4,4,none,1,2,1531,0
18,5,2,5,4,none,2,2,1012,1
18,5,2,6,4,none,2,2,816,1
18,5,2,7,4,none,2,2,885,1
18,5,2,8,4,none,1,1,645.9999999999964,1
18,5,2,9,4,none,2,2,905,1
18,5,2,10,4,none,1,1,711,1
18,5,2,11,1,name,2,2,755.9999999999964,1
18,5,2,12,1,name,2,2,717,1
18,5,2,13,1,name,2,2,790.9999999999927,1
18,5,2,14,1,name,1,2,732,0
18,5,2,15,1,name,2,2,1270,1
18,5,2,16,1,name,2,2,1244,1
18,5,2,17,1,name,1,1,994,1
18,5,2,18,1,name,1,1,908,1
18,5,2,19,1,name,1,1,848,1
18,5,2,20,1,name,1,1,987,1
18,5,2,21,2,tie,1,1,1420,1
18,5,2,22,2,tie,2,2,1059,1
18,5,2,23,2,tie,2,2,828,1
18,5,2,24,2,tie,2,2,713,1
18,5,2,25,2,tie,2,2,1210,1
18,5,2,26,2,tie,1,1,779,1
18,5,2,27,2,tie,2,2,935,1
18,5,2,28,2,tie,1,1,1509,1
18,5,2,29,2,tie,1,1,677,1
18,5,2,30,2,tie,1,1,925.9999999999854,1
18,5,2,31,3,both,1,1,870,1
18,5,2,32,3,both,2,2,751,1
18,5,2,33,3,both,1,1,1268,1
18,5,2,34,3,both,2,2,743,1
18,5,2,35,3,both,2,2,706,1
18,5,2,36,3,both,2,2,1033,1
18,5,2,37,3,both,1,1,845,1
18,5,2,38,3,both,1,1,1077,1
18,5,2,39,3,both,1,1,896,1
18,5,2,40,3,both,2,2,634,1
18,5,2,41,4,none,2,2,1661,1
18,5,2,42,4,none,1,1,779.9999999999854,1
18,5,2,43,4,none,1,2,1297,0
18,5,2,44,4,none,1,1,827,1
18,5,2,45,4,none,2,2,773.9999999999854,1
18,5,2,46,4,none,2,2,841,1
18,5,2,47,4,none,2,2,1519,1
18,5,2,48,4,none,1,1,900,1
18,5,2,49,4,none,1,1,1268.999999999971,1
18,5,2,50,4,none,2,2,919,1
18,5,2,51,1,name,1,1,881,1
18,5,2,52,1,name,2,2,679,1
18,5,2,53,1,name,1,2,1668,0
18,5,2,54,1,name,2,2,984,1
18,5,2,55,1,name,2,2,1810,1
18,5,2,56,1,name,1,2,1071,0
18,5,2,57,1,name,1,1,1104,1
18,5,2,58,1,name,2,2,736,1
18,5,2,59,1,name,1,1,1000,1
18,5,2,60,1,name,2,2,826,1
18,5,2,61,3,both,2,2,1048,1
18,5,2,62,3,both,1,1,1555,1
18,5,2,63,3,both,1,1,930,1
18,5,2,64,3,both,2,2,674,1
18,5,2,66,3,both,1,1,694,1
18,5,2,67,3,both,1,1,818,1
18,5,2,68,3,both,2,2,652,1
18,5,2,69,3,both,1,1,622,1
18,5,2,70,3,both,2,2,1477,1
18,5,2,71,2,tie,1,1,648,1
18,5,2,72,2,tie,2,2,890,1
18,5,2,73,2,tie,2,1,897,0
18,5,2,74,2,tie,2,2,650,1
18,5,2,75,2,tie,1,2,766.9999999999709,0
18,5,2,76,2,tie,1,1,1161,1
18,5,2,77,2,tie,1,1,1010,1
18,5,2,78,2,tie,2,2,827,1
18,5,2,79,2,tie,2,2,758.9999999999709,1
18,5,2,80,2,tie,1,2,882,0
19,1,1,1,2,tie,2,2,2467,1
19,1,1,2,2,tie,1,1,1429,1
19,1,1,3,2,tie,1,1,1340,1
19,1,1,4,2,tie,1,1,2101,1
19,1,1,5,2,tie,2,2,1886,1
19,1,1,6,2,tie,2,2,1546.9999999999964,1
19,1,1,7,2,tie,2,2,1121,1
19,1,1,8,2,tie,1,1,1986,1
19,1,1,9,2,tie,2,2,985,1
19,1,1,10,2,tie,1,1,1823,1
19,1,1,11,3,both,2,2,1508.9999999999927,1
19,1,1,12,3,both,1,1,1912,1
19,1,1,13,3,both,1,2,1917,0
19,1,1,14,3,both,1,2,2049,0
19,1,1,15,3,both,2,2,1596,1
19,1,1,16,3,both,2,2,1625,1
19,1,1,17,3,both,1,1,1691.9999999999927,1
19,1,1,18,3,both,2,2,1334.9999999999927,1
19,1,1,19,3,both,2,2,1646,1
19,1,1,20,3,both,1,1,1317.9999999999927,1
19,1,1,21,4,none,1,1,1862.9999999999854,1
19,1,1,22,4,none,2,2,1279,1
19,1,1,23,4,none,1,1,1614,1
19,1,1,24,4,none,1,1,1624,1
19,1,1,25,4,none,2,2,1299,1
19,1,1,26,4,none,2,1,1688,0
19,1,1,27,4,none,2,2,1603.9999999999854,1
19,1,1,28,4,none,1,1,1658,1
19,1,1,29,4,none,2,2,1259,1
19,1,1,30,4,none,1,1,1098,1
19,1,1,31,3,both,1,1,1244,1
19,1,1,32,3,both,2,2,2003,1
19,1,1,33,3,both,2,2,976,1
19,1,1,34,3,both,2,1,1111,0
19,1,1,35,3,both,1,1,1450,1
19,1,1,36,3,both,2,2,1233,1
19,1,1,37,3,both,2,2,1138.9999999999854,1
19,1,1,38,3,both,1,1,1419,1
19,1,1,39,3,both,1,2,1883,0
19,1,1,40,3,both,1,1,1759,1
19,1,1,42,2,tie,1,1,1756.999999999971,1
19,1,1,43,2,tie,1,1,1766,1
19,1,1,44,2,tie,1,1,1697,1
19,1,1,45,2,tie,1,1,1403.999999999971,1
19,1,1,46,2,tie,2,2,1139,1
19,1,1,49,2,tie,2,2,929,1
19,1,1,50,2,tie,2,2,1598,1
19,1,1,51,1,name,2,2,1464,1
19,1,1,52,1,name,1,1,1188,1
19,1,1,53,1,name,2,2,924,1
19,1,1,54,1,name,1,2,1307,0
19,1,1,55,1,name,1,2,1705,0
19,1,1,56,1,name,2,2,2078,1
19,1,1,57,1,name,1,1,1813,1
19,1,1,58,1,name,2,2,1874,1
19,1,1,59,1,name,2,2,1083,1
19,1,1,60,1,name,1,1,1036,1
19,1,1,61,4,none,2,1,1469,0
19,1,1,62,4,none,2,2,927,1
19,1,1,63,4,none,2,2,945,1
19,1,1,64,4,none,2,2,1096,1
19,1,1,65,4,none,1,2,1430,0
19,1,1,66,4,none,1,1,915,1
19,1,1,67,4,none,1,1,1626,1
19,1,1,68,4,none,1,1,1679,1
19,1,1,69,4,none,2,2,998,1
19,1,1,70,4,none,1,2,2472,0
19,1,1,71,1,name,2,2,810,1
19,1,1,72,1,name,1,1,1567,1
19,1,1,73,1,name,1,1,2168,1
19,1,1,74,1,name,1,1,883,1
19,1,1,75,1,name,1,2,862,0
19,1,1,76,1,name,2,2,830.9999999999709,1
