pid,file,NAME,ID,RESPONSE,RT,STIM,GROUP,PICNOS1,PICNOS2,MATCH,ORTN1,ORTN2,PICID1,PICID2,DAY,SESSION
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1484,8,3,61,63,1,1,3,3,3,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1157,9,3,65,82,2,2,1,9,22,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1094,10,3,90,65,2,3,2,36,9,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1393,11,4,119,120,1,2,3,35,35,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1070,12,4,116,117,1,2,3,31,31,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1001,13,4,94,93,2,1,3,6,1,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1090,14,4,102,104,2,3,2,14,15,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,957,15,4,105,101,2,3,2,15,14,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1340,16,4,111,109,1,3,1,28,28,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1020,17,4,106,107,1,1,2,25,25,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1014,18,4,112,95,2,1,2,30,6,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1542,19,4,92,112,2,2,1,1,30,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1176,20,4,97,99,1,1,3,7,7,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1532,21,2,38,37,1,2,1,11,11,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1543,22,2,54,53,1,3,2,33,33,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1207,23,2,35,36,1,2,3,8,8,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1636,24,2,32,43,2,2,1,5,20,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1681,25,2,43,41,2,1,2,20,17,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1573,26,2,48,31,2,3,1,26,5,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1459,27,2,55,48,2,1,3,37,26,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1970,28,2,60,59,1,3,2,39,39,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1786,29,2,49,50,1,1,2,27,27,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,984,30,2,40,57,2,1,3,17,37,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1296,31,1,30,20,2,3,2,40,32,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1254,32,1,16,15,2,1,3,29,24,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1399,33,1,1,2,1,1,2,2,2,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1448,34,1,9,7,1,3,1,12,12,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1234,35,1,26,27,1,2,3,38,38,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1200,36,1,11,30,2,2,3,13,40,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1392,37,1,6,4,1,3,1,4,4,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1050,38,1,14,10,2,2,1,24,13,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1547,39,1,22,24,1,1,3,34,34,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1650,40,1,19,17,2,1,2,32,29,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1487,41,3,89,70,2,2,1,36,16,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1354,42,3,85,86,1,1,2,23,23,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,951,43,3,75,61,2,3,1,18,3,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1506,44,3,64,65,1,1,2,9,9,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,822,45,3,84,73,2,3,1,22,18,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1097,46,3,63,83,2,3,2,3,22,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1196,47,3,68,67,1,2,1,10,10,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1072,48,3,76,77,1,1,2,19,19,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,945,49,3,79,81,1,1,3,21,21,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,775,50,3,71,88,2,2,1,16,36,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1394,51,1,23,24,1,2,3,34,34,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1646,52,1,18,17,1,3,2,29,29,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1345,53,1,15,14,1,3,2,24,24,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1355,54,1,10,3,2,1,3,13,2,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1423,55,1,20,25,2,2,1,32,38,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1481,56,1,28,12,2,1,3,40,13,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1122,57,1,4,5,1,1,2,4,4,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,825,58,1,26,21,2,2,3,38,32,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1421,59,1,9,7,1,3,1,12,12,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,967,60,1,1,29,2,1,2,2,40,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1281,61,4,109,110,1,1,2,28,28,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1255,62,4,120,118,1,3,1,35,35,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1033,63,4,92,114,2,2,3,1,30,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1014,64,4,94,92,2,1,2,6,1,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,773,65,4,100,108,2,1,3,14,25,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1127,66,4,113,102,2,2,3,30,14,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,947,67,4,99,97,1,3,1,7,7,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,862,68,4,105,104,1,3,2,15,15,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1483,69,4,115,116,1,1,2,31,31,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,916,70,4,107,94,2,2,1,25,6,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1224,71,2,36,55,2,3,1,8,37,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1019,72,2,51,38,2,3,2,27,11,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,1405,73,2,43,45,1,1,3,20,20,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,960,74,2,32,33,1,2,3,5,5,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1138,75,2,52,53,1,1,2,33,33,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1174,76,2,60,35,2,3,2,39,8,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1915,77,2,40,42,1,1,3,17,17,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,1,2132,78,2,47,46,1,2,1,26,26,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,1370,79,2,56,51,2,2,3,37,27,1,1
8,data/raw/S67.txt,hw,hw_06nov_behav1,2,936,80,2,37,59,2,1,2,11,39,1,1
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1804,1,1,7,9,1,1,3,12,12,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1754,2,1,16,17,1,1,2,29,29,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1093,3,1,30,22,2,3,1,40,34,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1155,4,1,3,29,2,3,2,2,40,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1596,5,1,11,12,1,2,3,13,13,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1108,6,1,20,27,2,2,3,32,38,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1027,7,1,14,15,1,2,3,24,24,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,2177,8,1,27,1,2,3,1,38,2,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1119,9,1,4,5,1,1,2,4,4,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1521,10,1,22,20,2,1,2,34,32,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1525,11,2,53,45,2,2,3,33,20,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1453,12,2,41,40,1,2,1,17,17,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1185,13,2,36,35,1,3,2,8,8,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1384,14,2,55,56,1,1,2,37,37,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1437,15,2,32,54,2,2,3,5,33,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1339,16,2,39,49,2,3,1,11,27,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1412,17,2,46,48,1,1,3,26,26,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1775,18,2,45,37,2,3,1,20,11,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1348,19,2,58,60,1,1,3,39,39,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1197,20,2,49,33,2,1,3,27,5,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1277,21,3,61,62,1,1,2,3,3,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1048,22,3,86,76,2,2,1,23,19,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,901,23,3,81,85,2,3,1,21,23,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1118,24,3,84,82,1,3,1,22,22,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1476,25,3,89,88,1,2,1,36,36,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1465,26,3,67,68,1,1,2,10,10,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,919,27,3,77,81,2,2,3,19,21,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,827,28,3,73,71,2,1,2,18,16,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1263,29,3,72,74,2,3,2,16,18,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1157,30,3,64,65,1,1,2,9,9,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1064,31,4,111,110,1,3,2,28,28,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1885,32,4,115,120,2,1,3,31,35,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,909,33,4,118,95,2,1,2,35,6,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1201,34,4,99,98,1,3,2,7,7,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,987,35,4,102,100,1,3,1,14,14,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1412,36,4,107,108,1,2,3,25,25,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1301,37,4,104,93,2,2,3,15,1,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1218,38,4,91,105,2,1,3,1,15,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1288,39,4,113,114,1,2,3,30,30,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,893,40,4,94,117,2,1,3,6,31,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,893,41,3,87,61,2,3,1,23,3,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1060,42,3,80,79,1,2,1,21,21,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1291,43,3,64,65,1,1,2,9,9,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1163,44,3,83,84,1,2,3,22,22,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1216,45,3,67,69,1,1,3,10,10,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,869,46,3,90,88,1,3,1,36,36,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,926,47,3,61,74,2,1,2,3,18,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1163,48,3,71,78,2,2,3,16,19,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1122,49,3,78,71,2,3,2,19,16,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,842,50,3,73,87,2,1,3,18,23,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,855,51,1,23,22,1,2,1,34,34,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,963,52,1,14,15,1,2,3,24,24,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,983,53,1,19,30,2,1,3,32,40,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1281,54,1,30,10,2,3,1,40,13,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1152,55,1,1,3,1,1,3,2,2,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1209,56,1,8,7,1,2,1,12,12,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,997,57,1,27,4,2,3,1,38,4,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1356,58,1,4,26,2,1,2,4,38,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1371,59,1,10,20,2,1,2,13,32,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1447,60,1,18,16,1,3,1,29,29,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1165,61,4,110,109,1,2,1,28,28,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,675,62,4,94,119,2,1,2,6,35,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1354,63,4,105,104,1,3,2,15,15,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1582,64,4,116,117,1,2,3,31,31,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1080,65,4,106,107,1,1,2,25,25,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1027,66,4,114,95,2,3,2,30,6,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1014,67,4,118,93,2,1,3,35,1,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1568,68,4,93,101,2,3,2,1,14,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,983,69,4,97,99,1,1,3,7,7,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1312,70,4,101,114,2,2,3,14,30,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1064,71,2,51,50,1,3,2,27,27,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1129,72,2,42,40,1,3,1,17,17,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,810,73,2,54,52,1,3,1,33,33,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1399,74,2,34,45,2,1,3,8,20,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,943,75,2,46,39,2,1,3,26,11,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1010,76,2,31,47,2,1,2,5,26,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,1131,77,2,37,33,2,1,3,11,5,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1508,78,2,59,60,1,2,3,39,39,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,1,1354,79,2,56,55,1,2,1,37,37,1,2
8,data/raw/S68.txt,hw,hw_06nov_behav2,2,830,80,2,44,34,2,2,1,20,8,1,2
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1327,1,1,29,28,1,2,1,40,40,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,2181,2,1,8,7,1,2,1,12,12,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1910,3,1,21,20,1,3,2,32,32,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1468,4,1,25,18,2,1,3,38,29,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1275,5,1,10,12,1,1,3,13,13,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1468,6,1,6,25,2,3,1,4,38,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1494,7,1,22,15,2,1,3,34,24,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1213,8,1,14,4,2,2,1,24,4,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1084,9,1,3,1,1,3,1,2,2,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,924,10,1,16,24,2,1,3,29,34,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,946,11,3,79,66,2,1,3,21,9,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1025,12,3,66,86,2,3,2,9,23,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1562,13,3,86,72,2,2,3,23,16,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1087,14,3,73,80,2,1,2,18,21,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1092,15,3,62,63,1,2,3,3,3,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1523,16,3,78,76,1,3,1,19,19,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1476,17,3,72,74,2,3,2,16,18,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1802,18,3,89,90,1,2,3,36,36,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1960,19,3,82,84,1,1,3,22,22,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1392,20,3,67,69,1,1,3,10,10,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1308,21,4,112,114,1,1,3,30,30,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1487,22,4,93,104,2,3,2,1,15,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,854,23,4,106,101,2,1,2,25,14,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1654,24,4,99,91,2,3,1,7,1,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1019,25,4,119,120,1,2,3,35,35,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1618,26,4,95,96,1,2,3,6,6,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1226,27,4,100,107,2,1,2,14,25,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1225,28,4,110,109,1,2,1,28,28,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1238,29,4,103,98,2,1,2,15,7,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1660,30,4,117,115,1,3,1,31,31,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1709,31,3,63,80,2,3,2,3,21,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1575,32,3,89,76,2,2,1,36,19,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1590,33,3,70,71,1,1,2,16,16,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1752,34,3,82,83,1,1,2,22,22,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1707,35,3,75,74,1,3,2,18,18,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,930,36,3,67,89,2,1,2,10,36,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1201,37,3,80,63,2,2,3,21,3,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1483,38,3,78,67,2,3,1,19,10,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1303,39,3,86,87,1,2,3,23,23,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1876,40,3,64,65,1,1,2,9,9,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,2054,41,2,54,53,1,3,2,33,33,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1181,42,2,31,38,2,1,2,5,11,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1589,43,2,37,60,2,1,3,11,39,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1707,44,2,44,43,1,2,1,20,20,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1614,45,2,49,50,1,1,2,27,27,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1279,46,2,59,33,2,2,3,39,5,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1248,47,2,48,47,1,3,2,26,26,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1924,48,2,41,34,2,2,1,17,8,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1404,49,2,36,41,2,3,2,8,17,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1585,50,2,55,57,1,1,3,37,37,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1369,51,4,92,91,1,2,1,1,1,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1268,52,4,114,116,2,3,2,30,31,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1398,53,4,102,113,2,3,2,14,30,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1452,54,4,97,102,2,1,3,7,14,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1147,55,4,118,120,1,1,3,35,35,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1430,56,4,115,110,2,1,2,31,28,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1445,57,4,104,105,1,2,3,15,15,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1071,58,4,110,97,2,2,1,28,7,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,988,59,4,106,108,1,1,3,25,25,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1637,60,4,96,94,1,3,1,6,6,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1417,61,2,35,36,1,2,3,8,8,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1046,62,2,33,50,2,3,2,5,27,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1632,63,2,55,57,1,1,3,37,37,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1478,64,2,46,47,1,1,2,26,26,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1388,65,2,42,41,1,3,2,17,17,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1644,66,2,49,59,2,1,2,27,39,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,2192,67,2,52,53,1,1,2,33,33,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1255,68,2,59,31,2,2,1,39,5,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1221,69,2,39,44,2,3,2,11,20,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1086,70,2,44,37,2,2,1,20,11,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1156,71,1,19,20,1,1,2,32,32,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1145,72,1,11,1,2,2,1,13,2,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1214,73,1,30,28,1,3,1,40,40,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1226,74,1,26,27,1,2,3,38,38,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1184,75,1,15,4,2,3,1,24,4,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,803,76,1,22,23,1,1,2,34,34,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1249,77,1,17,13,2,2,1,29,24,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,1,1704,78,1,7,8,1,1,2,12,12,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,914,79,1,4,11,2,1,2,4,13,2,1
8,data/raw/S69.txt,hw,hw_07nov_behav,2,1434,80,1,3,16,2,3,1,2,29,2,1
1,data/raw/S7.txt,aa,aa_09nov_behav2,NA,NA,1,4,97,98,1,1,2,7,7,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav3,1,1710,2,4,116,109,2,2,1,31,28,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav4,2,1596,3,4,109,102,2,1,3,28,14,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav5,1,1178,4,4,96,95,1,3,2,6,6,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav6,2,1856,5,4,106,117,2,1,3,25,31,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav7,2,1829,6,4,102,103,2,3,1,14,15,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav8,1,1644,7,4,92,93,1,2,3,1,1,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav9,1,1271,8,4,120,118,1,3,1,35,35,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav10,2,1375,9,4,103,108,2,1,3,15,25,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav11,1,1536,10,4,113,112,1,2,1,30,30,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav12,1,1492,11,1,6,5,1,3,2,4,4,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav13,2,1327,12,1,1,8,2,1,2,2,12,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav14,1,1303,13,1,25,26,1,1,2,38,38,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav15,2,1042,14,1,12,23,2,3,2,13,34,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav16,2,1367,15,1,8,3,2,2,3,12,2,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav17,1,1121,16,1,21,20,1,3,2,32,32,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav18,1,1566,17,1,28,30,1,1,3,40,40,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav19,2,2123,18,1,17,18,1,2,3,29,29,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav20,2,1345,19,1,23,15,2,2,3,34,24,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav21,2,1509,20,1,13,11,2,1,2,24,13,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav22,NA,NA,21,2,40,42,1,1,3,17,17,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav23,2,1203,22,2,43,50,2,1,2,20,27,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav24,1,1078,23,2,35,34,1,2,1,8,8,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav25,2,1322,24,2,49,32,2,1,2,27,5,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav26,2,1328,25,2,48,44,2,3,2,26,20,4,2
1,data/raw/S7.txt,aa,aa_09nov_behav27,1,1842,26,2,59,60,1,2,3,39,39,4,2
